# from crisprcasdb
# collected by purpurax

"name","crispr count","cas_region count"
CP040694.1,1,1
AP024618.1,1,1
CP039727.1,2,1
CP002589.1,2,1
CP043181.1,2,1
CP069798.1,3,1
CP059095.1,1,1
CP051768.1,3,1
CP028598.1,2,1
CP003498.1,1,1
CP093386.1,2,1
CP057994.1,2,1
CP024732.1,2,1
CP064002.1,1,1
CP028638.1,2,1
CP085938.1,1,1
CP045417.1,1,1
CP006794.1,3,1
CP062250.1,2,1
CP037982.1,1,1
CP002101.1,1,1
CP088921.1,1,1
CM001848.2,1,1
CP073761.1,1,1
CP026116.1,2,1
CP016328.1,2,1
CP022384.1,1,1
CP015362.1,5,1
CP074317.1,2,1
CP040423.1,2,1
LN554852.1,1,1
CP035765.1,1,1
CP023839.1,1,1
CP051381.1,3,1
AP022374.1,6,1
CP046676.1,2,1
CP083396.1,2,1
CP042638.1,2,1
CP017029.1,1,1
LR594036.1,1,1
CP068015.1,2,1
CP041818.1,2,1
CP010070.1,1,1
AP010960.1,2,1
CP030753.1,1,1
CP026367.1,1,1
CP062711.1,2,1
CP035817.1,2,1
CP050993.1,1,1
CP046737.1,1,1
CP061715.1,1,1
CP048849.1,1,1
CP040686.1,3,1
CP085294.1,2,1
CP090545.1,3,1
CP055412.1,2,1
CP008902.1,1,1
CP059159.1,1,1
AP023319.1,3,1
CP001515.1,1,1
CP012090.1,1,1
CP049608.1,1,1
CP058004.1,2,1
CP082588.1,3,1
CP018115.1,2,1
CP041696.1,2,1
CP047700.1,1,1
CP086159.1,1,1
CP055000.1,3,1
CP046268.1,8,1
AP017623.1,1,1
CP028756.1,2,1
CP068810.1,2,1
CP003871.4,1,1
CP025452.1,2,1
LR134272.1,1,1
CP043615.1,1,1
CP051765.1,3,1
AP023349.1,1,1
CP031892.1,2,1
CP015496.1,2,1
CP032073.1,2,1
CP057022.1,2,1
CP010228.1,2,1
CP019515.1,1,1
CP002633.1,1,1
CP009678.1,3,1
CP001091.1,1,1
CP057137.1,2,1
CP018241.1,1,1
CP026097.1,1,1
LR792628.1,2,1
CP081007.1,2,1
AP021894.1,2,1
CP086723.1,4,1
CP025707.1,2,1
CP042585.1,3,1
CP052813.1,2,1
CP058078.1,2,1
CP022196.1,1,1
CP012582.1,2,1
CP008913.1,1,1
LT900217.1,2,1
CP053665.1,1,1
CP014985.1,1,1
CP083598.1,1,1
CP055872.1,2,1
CP026711.1,2,1
CP073755.1,1,1
LR962519.1,2,1
CP011971.1,1,1
CP075905.1,2,1
CP010867.1,1,1
CP080571.1,1,1
CP009780.1,2,1
CP047592.1,4,1
CP075046.1,2,1
CP076446.1,1,1
CP057773.1,3,1
AP019849.1,1,1
CP006999.2,1,1
CP063511.1,3,1
CP031585.1,1,1
CP075950.1,1,1
CP063966.1,2,1
LT700188.1,1,1
CP022168.1,3,1
CP073712.1,1,1
CP066707.1,1,1
CP076835.1,1,1
CP018847.1,1,1
AP025246.1,2,1
CP072047.1,6,1
CP069278.1,1,1
CP009578.1,2,1
CP032797.1,2,1
CP038009.1,3,1
AP014509.1,2,1
CP065513.1,1,1
CP057435.1,2,1
CP068122.1,1,1
CP025066.1,2,1
CP025023.1,1,1
CP040648.1,3,1
CP038871.1,2,1
CP073788.1,1,1
LR134141.1,3,1
AP019514.1,1,1
CP067822.1,1,1
CP089336.1,1,1
CP031158.1,1,1
CP017534.1,1,1
CP070490.1,2,1
CP043627.1,1,1
CP080624.1,1,1
CP054922.1,4,1
CP093220.1,2,1
LR134484.1,1,1
CP043199.1,2,1
CP014544.1,1,1
CP017973.1,2,1
CP007160.1,2,1
CP084096.1,3,1
CP026399.1,3,1
CP057018.1,2,1
CP075191.1,1,1
CP050500.1,2,1
CP021484.1,1,1
CP010176.1,2,1
CP035846.1,2,1
CP007030.1,1,1
CP079836.1,3,1
CP074312.1,2,1
CP007390.1,3,1
CP028116.1,2,1
CP012716.1,1,1
CP063050.1,2,1
CP090529.1,3,1
CP007587.1,1,1
CP044533.1,2,1
CP004399.1,2,1
CP017888.1,1,1
CP076466.1,2,1
CP047639.1,2,1
CP038494.1,2,1
CP064767.1,1,1
CP075116.1,3,1
CP037985.1,1,1
CP017486.1,1,1
CP063341.1,3,1
CP031716.1,2,1
CP031913.1,2,1
CP017502.1,1,1
CP029701.1,4,1
CP053702.1,1,1
CP003117.1,1,1
CP014943.1,1,1
CP001737.1,7,1
CP006976.1,2,1
CP030142.1,4,1
CP020917.1,1,1
CP091870.1,1,1
CP058831.1,1,1
CP084896.1,2,1
CP072790.1,2,1
CP046316.1,1,1
CP056094.1,2,1
CP047129.1,1,1
CP034663.1,1,1
CP025560.1,2,1
CP042930.1,2,1
CP021261.1,1,1
CP063953.1,1,1
LT629700.1,1,1
CP031556.1,1,1
LR890323.1,1,1
LS992171.1,2,1
CP022115.1,2,1
CP006751.1,3,1
CP010276.2,1,1
CP057941.1,2,1
CP043957.1,4,1
CP052819.1,2,1
CP047050.1,1,1
CP089214.1,3,1
LR962863.1,1,1
CP025641.1,2,1
CP063120.1,1,1
CP079754.1,2,1
CP007188.1,1,1
CP065005.1,3,1
CP045461.1,2,1
CP019607.1,2,1
CP021924.1,1,1
CP025603.1,2,1
CP081719.1,3,1
AP017565.1,1,1
CP028299.1,3,1
LR607362.1,2,1
CP057636.1,2,1
CP065631.1,1,1
CP033158.1,2,1
LR890698.1,1,1
CP091155.1,2,1
CP064653.1,1,1
LT906456.1,1,1
CP063956.1,2,1
CP030094.1,1,1
LR882497.1,1,1
CP091978.1,2,1
CP065653.1,1,1
CP017982.1,2,1
CP079736.1,2,1
CP060416.1,5,1
CP009757.1,2,1
CP058080.1,2,1
CP091836.1,2,1
CP051370.1,2,1
CP043754.1,2,1
CP015593.1,1,1
CP031862.1,1,1
AP014800.1,1,1
CP023657.1,1,1
CP093390.1,2,1
CP089794.1,2,1
CP044164.1,1,1
CP027366.1,2,1
CM002132.1,1,1
CP086620.1,2,1
CP017442.1,2,1
CP043046.1,2,1
CP073783.1,2,1
CP075045.1,2,1
CP059929.1,3,1
CP015912.1,2,1
CP059079.1,1,1
CP052809.1,2,1
CP013850.1,6,1
AP018538.1,2,1
CP035944.1,2,1
CP045190.1,4,1
CP040736.1,1,1
CP036187.1,2,1
CP032452.1,1,1
CP019185.1,2,1
CP015570.1,2,1
CP053417.1,2,1
LR134478.1,2,1
CP025851.1,1,1
CP030040.1,1,1
CP024694.1,3,1
CP061253.1,3,1
LR961975.1,1,1
CP016923.1,2,1
CP085926.1,1,1
CP089797.1,2,1
CP009492.1,3,1
CP043559.1,5,1
CP068470.1,1,1
CP009176.1,2,1
CP025605.1,2,1
CP082451.1,2,1
CP039124.1,6,1
CP007296.2,2,1
CP019965.1,1,1
CP006830.1,2,1
CP015966.1,1,1
CP076241.1,2,1
CP074147.1,2,1
CP021474.1,1,1
JAIEUD010000001.1,3,1
CP021939.1,1,1
CP035639.1,2,1
CP085699.1,3,1
CP001892.1,1,1
CP003857.1,1,1
CP028241.1,1,1
CP088954.1,1,1
CP035429.1,1,1
CP029863.1,1,1
CP011324.1,2,1
CP014028.2,1,1
CP016534.2,1,1
CP045073.1,2,1
AP024275.1,2,1
CP030351.1,3,1
CP062249.1,2,1
LR698992.1,2,1
CP041988.1,2,1
CP052422.1,2,1
LR962604.1,1,1
CP085871.1,4,1
CP048415.1,1,1
CP024012.1,1,1
CP053605.1,2,1
CP039120.2,1,1
CP031215.1,2,1
CP013253.1,2,1
CP033931.1,1,1
CP086010.1,3,1
CP001589.1,3,1
LR883012.1,2,1
CP016181.1,1,1
CP000504.1,4,1
CP026352.1,2,1
CP022130.1,3,1
CP015405.2,2,1
CP063867.1,1,1
CP012268.1,3,1
LR134538.1,1,1
CP054041.1,2,1
FN434113.1,3,1
CP092421.1,3,1
CP091401.1,2,1
CP038412.1,1,1
CP006003.1,1,1
CP018302.1,2,1
CP022706.1,1,1
CP001099.1,1,1
CP082624.1,3,1
CP027520.1,2,1
CP043209.1,2,1
CP076086.1,3,1
CP028157.1,2,1
CP080620.1,2,1
CP022187.1,1,1
CP017669.1,2,1
CP042947.1,2,1
CP064997.1,1,1
CP019613.1,1,1
CP007468.2,2,1
CP060908.1,2,1
CP089522.1,1,1
CP073621.1,2,1
CP023579.1,2,1
CP049986.1,2,1
CP033711.1,2,1
CP050854.1,1,1
AP024521.1,3,1
CP051774.1,1,1
LR699002.1,1,1
CP028589.2,2,1
CP092360.1,1,1
CP076243.1,2,1
LR536430.1,3,1
CP023012.1,3,1
CP002987.1,1,1
CP058027.1,3,1
CP045158.1,3,1
CP071439.1,3,1
CP037840.1,8,1
LR594690.1,1,1
AP024280.1,1,1
CP074338.1,2,1
CP074620.1,3,1
LR962403.1,2,1
CP093400.1,2,1
CP001089.1,1,1
CP050498.1,2,1
CP032803.1,2,1
CP088417.1,2,1
CP035151.1,1,1
CP002618.1,1,1
CP006645.1,1,1
CP003178.1,1,1
CP006854.1,1,1
CP049983.1,2,1
CP033069.1,1,1
CP085798.1,2,1
LR778145.1,2,1
CP093376.1,2,1
CP023593.1,2,1
CP060092.1,1,1
LR890353.1,2,1
CP079898.1,2,1
CP007646.1,1,1
CP021944.1,1,1
CP082662.1,3,1
CP074693.1,1,1
AP021927.1,2,1
CP028392.1,2,1
CP077396.1,2,1
CP017538.1,1,1
AP017469.1,4,1
CP092817.1,3,1
CP061511.1,3,1
CP088056.1,2,1
CP044506.1,1,1
CP080960.1,1,1
CP029944.1,1,1
LR962711.1,2,1
CP063694.1,3,1
CP038333.1,2,1
CP001104.1,1,1
LR134312.1,2,1
CP031349.1,2,1
LT907981.1,9,1
CP007284.2,2,1
CP012112.1,2,1
CP003211.1,1,1
AP022221.1,2,1
BA000002.3,3,1
CP045209.1,2,1
CP069166.1,2,1
CP016990.1,2,1
CP003412.1,2,1
CP058874.1,2,1
CP007396.2,2,1
CP049881.1,3,1
CP011495.1,2,1
CP016804.1,1,1
CP020942.1,2,1
CP003215.1,1,1
CP025445.1,2,1
CP034434.1,3,1
CP057841.1,3,1
CP031320.1,2,1
CP071807.1,2,1
CP031153.1,1,1
CP029486.1,2,1
CP019172.1,2,1
CP008872.2,3,1
CP034928.1,1,1
CP059972.1,1,1
CP068800.1,2,1
LT906470.1,1,1
CP057266.1,3,1
CP091427.1,2,1
CP086382.1,1,1
CP031780.1,3,1
CP067399.1,2,1
CP062983.1,6,1
CP050382.1,2,1
CP040724.1,1,1
CP051162.1,3,1
CP059076.1,1,1
CP088804.1,2,1
CP019417.1,2,1
AP018753.1,2,1
CP013678.1,1,1
CP000308.1,3,1
CP018101.1,1,1
CP007133.1,2,1
CP040381.1,2,1
CP018048.1,3,1
CP009909.1,2,1
CP063487.1,2,1
CP012073.1,1,1
LR134375.1,2,1
CP060714.1,1,1
CP043433.1,2,1
CP068083.1,1,1
CP089317.1,2,1
CP035299.1,1,1
LR134407.1,4,1
CP030808.1,1,1
CP027194.1,2,1
CP019562.1,1,1
CP048649.1,2,1
CP012220.1,1,1
CR522870.1,1,1
CP060974.1,2,1
CP001726.1,1,1
CP044410.1,2,1
CP024874.1,2,1
CM002067.1,2,1
CP026853.1,2,1
CP062924.1,3,1
CP015229.1,2,1
AP018907.1,1,1
CP036350.1,1,1
CP022229.3,2,1
CP028404.1,2,1
AP024846.1,2,1
CP057038.1,2,1
CP039565.1,3,1
CP079724.1,2,1
CP051843.1,1,1
CP032569.2,3,1
CP015101.1,3,1
CP012363.1,1,1
CP046883.1,1,1
CP028765.1,2,1
CP029495.1,3,1
CP039567.1,3,1
CP051175.1,2,1
CP006619.1,1,1
CP068104.1,1,1
CP009085.2,2,1
AP011952.1,3,1
AP018492.1,1,1
CP034938.1,3,1
CP091153.1,1,1
CP053607.1,2,1
CP000922.1,3,1
CP041845.1,3,1
CP082926.1,2,1
CP057354.1,2,1
CP032266.1,4,1
CP007373.2,2,1
CP075019.1,2,1
CP033188.1,1,1
CP004886.1,2,1
CP055184.1,3,1
CP047075.1,2,1
CP007426.2,2,1
CP018191.1,4,1
CP011378.1,1,1
CP061250.1,2,1
OU943336.1,1,1
CP041626.1,1,1
CP040235.1,1,1
CP060637.1,1,1
CP002280.1,1,1
CP063349.1,2,1
CP068468.1,1,1
CP011307.1,1,1
CP054828.1,2,1
CP040941.1,3,1
LN907858.1,1,1
CP069326.1,3,1
CP070464.1,2,1
CP081748.1,3,1
AFXK01000001.1,2,1
CP039465.1,2,1
CP082449.1,2,1
CP047609.1,2,1
CP040680.1,2,1
CP053771.1,2,1
CP049943.1,2,1
CP036490.1,3,1
CP023166.1,2,1
CP006876.1,2,1
CP081923.1,1,1
CP043214.1,3,1
CP070254.1,7,1
CP091125.1,3,1
FN692037.1,3,1
LT905143.1,1,1
CP088566.1,3,1
CP045759.1,2,1
CP057014.1,2,1
CP085802.1,2,1
CP000025.1,1,1
CP004136.1,1,1
CP090541.1,3,1
LR134522.1,1,1
AP019810.1,1,1
CP009844.1,3,1
LR898867.1,3,1
CP074341.1,2,1
CP010433.1,1,1
CP049181.1,1,1
CP010279.1,2,1
CP060460.1,2,1
AP022843.1,1,1
CP035446.1,1,1
CP046174.1,2,1
CP087280.1,1,1
CP028275.1,1,1
CP088754.1,3,1
CP090246.1,2,1
LT981265.1,2,1
CP025080.1,2,1
CP007281.2,2,1
CP050201.1,3,1
CP059917.1,2,1
CP070243.1,3,1
CP022537.1,1,1
CP037953.1,1,1
CP080370.1,2,1
CP017529.1,1,1
CP073011.1,3,1
CP024141.1,2,1
CP091786.1,1,1
CP043042.1,1,1
CP039486.1,2,1
CP063705.1,2,1
CP057119.1,3,1
CP018458.1,2,1
CP036346.1,1,1
CP025616.2,1,1
CP062719.1,2,1
CP046898.1,2,1
LR215983.1,2,1
CP082389.1,2,1
CP011327.1,1,1
CP007395.2,2,1
AP017901.1,2,1
CP019030.1,2,1
CP047535.1,3,1
LR134510.1,2,1
CP025286.1,1,1
CP035826.1,3,1
CP056080.1,1,1
CP070951.1,3,1
CP012136.1,2,1
CP064681.1,2,1
CP082565.1,2,1
CP018031.1,1,1
CP032066.1,2,1
CP009211.1,1,1
CP091398.1,2,1
CP019079.1,1,1
CP088771.1,2,1
CP034106.1,3,1
CP066197.1,2,1
CP007297.2,2,1
CP072635.1,1,1
CP092973.1,2,1
CP029653.1,2,1
CP084740.1,4,1
AP021874.1,1,1
LT992557.1,1,1
CP017316.1,2,1
CP025401.1,2,1
CP007376.2,2,1
LR134493.1,5,1
CP000233.1,1,1
CP011364.1,1,1
CP028403.1,2,1
CP065919.1,1,1
CP014356.1,3,1
CP028229.1,1,1
CP031866.1,1,1
CP023600.1,2,1
CP085616.1,2,1
CP029839.1,3,1
CP063483.1,2,1
CP002652.1,1,1
AP019516.1,1,1
CP025582.1,1,1
CP055230.1,2,1
CP091064.1,6,1
CP009242.1,2,1
CP074617.1,3,1
CP059255.1,2,1
CP091044.1,1,1
LR881936.1,2,1
CP022491.1,2,1
CP047418.1,1,1
CP009101.1,2,1
CP050493.1,1,1
AP006841.1,1,1
CP007299.1,1,1
CP035054.1,1,1
CP016823.1,1,1
CP010333.1,2,1
CP072825.1,2,1
CP052562.1,2,1
CP010221.1,2,1
CP029962.1,1,1
CP008928.1,2,1
CP015187.1,2,1
CP068467.1,1,1
CP085048.1,1,1
CP025581.1,2,1
CM000855.1,1,1
CP016410.1,2,1
AP011112.1,1,1
CP028400.1,2,1
CP012578.1,2,1
CP042441.1,2,1
CP027675.1,2,1
LR962437.1,2,1
CP077197.1,2,1
CP003313.1,2,1
CP069134.1,2,1
CP082571.1,3,1
CP010444.1,2,1
CU928160.2,3,1
CP091093.1,3,1
LR890619.1,3,1
CP034666.1,2,1
CP085543.1,2,1
CP078009.1,2,1
CP012389.1,2,1
CP044434.1,1,1
CP007317.2,2,1
CP000627.1,1,1
CP059925.1,2,1
CP015647.1,2,1
CP023599.1,2,1
LT615371.1,2,1
CP021964.1,1,1
CP017385.1,2,1
CP050455.1,1,1
CP059347.1,2,1
CP055955.1,3,1
CP057190.1,2,1
AP012273.1,1,1
CP036555.1,2,1
CP034367.1,1,1
LR134242.1,2,1
CP044148.1,2,1
CP050968.1,2,1
OU943337.1,1,1
CP073601.1,2,1
OU916761.1,2,1
CP018247.1,2,1
CP058243.1,1,1
CP058074.1,2,1
CP082619.1,2,1
LS483352.1,1,1
CP030936.1,1,1
CP003121.1,1,1
CP048439.1,2,1
CP001925.1,2,1
CP068253.1,1,1
CP036186.1,1,1
CP001664.1,3,1
CP057455.1,2,1
CP001899.1,6,1
CP074607.1,3,1
CP062005.1,1,1
CP057778.1,3,1
CP085074.1,2,1
CP041819.1,1,1
AP023063.1,1,1
CP028959.1,3,1
CP051814.1,2,1
CP038809.1,1,1
FQ312004.1,1,1
CP029914.1,1,1
LR698957.1,2,1
CM001795.1,1,1
CP033685.1,2,1
CP043924.1,1,1
CP023194.1,2,1
CP027029.1,2,1
LR882493.1,2,1
LR962598.1,2,1
CP075307.1,2,1
CP032805.1,2,1
CR626927.1,2,1
CP092698.1,2,1
CP049056.1,1,1
LR134497.1,1,1
CP049878.1,2,1
CP066511.1,1,1
FN806773.1,1,1
CP000096.1,1,1
LR760298.1,1,1
CP062705.1,2,1
CP071521.1,2,1
CP045526.1,1,1
AP019309.1,2,1
CP083869.1,2,1
AE014613.1,1,1
CP093122.1,2,1
CP075184.1,1,1
CP025094.1,2,1
LT990688.1,1,1
CP065420.1,6,1
CM001484.1,6,1
CP016406.1,2,1
CP044315.2,2,1
CP034166.1,1,1
AP022847.1,1,1
LR962288.1,2,1
CP018624.1,2,1
CP022073.2,2,1
CP019071.1,2,1
CP057767.1,2,1
CP059571.1,1,1
CP063906.1,1,1
CP010278.2,1,1
CP021152.1,2,1
CP025840.1,4,1
CP007432.2,2,1
CP040611.1,1,1
CP091026.1,3,1
CP017107.1,1,1
OU349841.1,3,1
CP009207.1,3,1
LS483472.1,1,1
CP092911.1,2,1
OU917094.1,1,1
CP071137.1,1,1
CP046027.1,1,1
CP051121.1,1,1
CP035741.1,1,1
CP059965.1,1,1
CP062742.1,2,1
CP023630.1,2,1
CP021455.1,3,1
LR134142.1,2,1
LM993812.1,2,1
CP040380.1,2,1
LR782267.1,4,1
CP074364.1,1,1
AP019781.1,1,1
CP070467.1,3,1
FP929045.1,1,1
CP029151.1,1,1
CP072663.1,2,1
LT984417.2,2,1
CP021867.1,1,1
LR134075.1,2,1
CP060902.1,2,1
CP007504.1,2,1
CP008874.1,1,1
CP038591.1,3,1
CP067042.2,1,1
CP031345.1,2,1
CM002108.1,2,1
AP018726.1,1,1
LR134156.1,1,1
CP082874.1,1,1
CP046400.1,1,1
CP041800.1,2,1
LN831024.1,3,1
CP046108.1,2,1
CP000668.1,3,1
CP054967.1,1,1
CP017548.1,1,1
CP007434.2,2,1
CP010405.1,5,1
LT618792.1,3,1
CP074234.1,3,1
CP028131.1,2,1
CP074293.1,2,1
CP009202.1,2,1
CP045640.1,3,1
CP000115.1,1,1
CP043509.1,2,1
CP069892.1,2,1
CP082596.1,3,1
CP041511.1,2,1
CP046602.1,2,1
CP060286.1,1,1
LR890576.1,2,1
CP024260.1,3,1
CP074075.1,1,1
CP010557.1,1,1
CP082547.1,2,1
CP033387.2,2,1
CP043997.1,1,1
CP043019.1,2,1
CP081008.1,2,1
CP035547.1,3,1
CP055095.1,2,1
CP072661.1,2,1
CP018635.1,2,1
CP012019.1,1,1
CP036165.1,2,1
CP015569.1,2,1
CP041727.1,1,1
CP061779.1,5,1
CP035807.1,2,1
CP006953.1,2,1
CP025535.1,1,1
CU928163.2,3,1
CP016028.1,1,1
CP070111.1,2,1
CP028306.1,2,1
CP071127.1,2,1
CP057826.1,2,1
CP028833.1,1,1
LR890422.1,1,1
CP055159.1,1,1
CP075122.1,2,1
LR594040.1,1,1
CP064674.1,2,1
CP024282.1,2,1
LN877293.1,1,1
LR130564.1,3,1
CP012283.1,2,1
CP017494.1,1,1
CP066710.1,1,1
CP007289.2,2,1
CP054013.1,2,1
CP012664.1,1,1
CP047662.1,3,1
CP015561.1,2,1
LR698991.1,2,1
CP017551.1,1,1
CP085069.1,2,1
CP070170.1,2,1
CP033635.1,1,1
CP012043.1,2,1
CP050040.1,3,1
CP009045.1,1,1
AP019823.1,3,1
CP051267.1,3,1
CP044173.1,1,1
CP074604.1,3,1
CP020568.1,10,1
CP024695.1,3,1
CP042282.1,1,1
CP072039.1,2,1
CP032449.1,2,1
CP057311.1,2,1
CP007193.1,1,1
CP011915.1,2,1
CP046446.1,1,1
AP022261.1,3,1
CP022497.1,2,1
CP033905.1,1,1
CP051452.1,2,1
CP038872.1,2,1
CP003216.1,1,1
CP003497.1,1,1
CP039436.1,3,1
CP037882.1,2,1
CP047226.1,1,1
CP011326.1,1,1
CP057873.1,2,1
CP009750.1,1,1
CP024730.1,1,1
LS483320.1,1,1
CP019344.1,1,1
LR213458.1,1,1
CP041828.1,3,1
CP040780.1,1,1
CP061840.1,1,1
CP041029.1,1,1
CP018189.1,1,1
CP017508.1,1,1
CP054353.1,2,1
CP019245.1,3,1
CP058076.1,2,1
CP048621.1,6,1
CP082645.1,3,1
CP036539.1,1,1
CP028136.1,1,1
CP007199.1,2,1
CP068157.1,2,1
CP059099.1,1,1
CP025910.1,2,1
CP085810.1,2,1
CP003108.1,2,1
CM001166.1,19,1
CP027255.1,2,1
CP027380.1,2,1
CP004121.1,5,1
CP039467.1,2,1
AP014925.1,1,1
CP068048.1,1,1
CP015190.1,2,1
CP033597.1,2,1
CP032096.1,1,1
CP070098.1,2,1
CP046656.1,1,1
CP066242.1,1,1
CP022704.2,1,1
CP088773.1,2,1
CP040163.1,2,1
CP058948.1,2,1
LR134226.1,2,1
CP057643.1,3,1
CP016010.1,2,1
CP076545.1,1,1
AP017626.1,2,1
CP046277.1,2,1
CP059254.1,2,1
CP035492.1,3,1
CP088218.1,2,1
CP026085.1,2,1
CP052825.1,2,1
CP026715.1,1,1
CP044181.1,3,1
FN554766.1,2,1
CBVT010000007.1,3,1
AE009952.1,3,1
CP021427.1,1,1
CP074327.1,2,1
CP002364.1,1,1
CP083804.1,1,1
CP043207.1,2,1
CP030794.1,2,1
CP019177.1,2,1
CP064672.1,2,1
CP076470.1,2,1
CP038860.1,4,1
CP029242.1,2,1
CP059256.1,1,1
CP049198.1,2,1
LR594046.1,1,1
CP016012.1,2,1
CP028102.1,1,1
CP015185.1,2,1
CP042240.1,1,1
CP023576.1,2,1
CP049298.1,1,1
CP028411.1,2,1
CP068485.1,1,1
CP054282.1,2,1
CP007392.1,2,1
CP023165.1,2,1
LR134328.1,1,1
CP056341.1,2,1
CP037893.1,2,1
CP045185.1,3,1
CP091787.1,1,1
CP072358.1,1,1
CP083492.1,2,1
CP066066.1,1,1
AE009951.2,1,1
CP033169.1,1,1
CP031697.1,1,1
LR962400.1,2,1
CP006573.1,1,1
CP012426.1,1,1
CP039477.1,2,1
CP007003.1,1,1
FQ312002.1,1,1
CP017696.1,1,1
AP010935.1,1,1
CP017446.1,2,1
CP006019.1,3,1
CP082531.1,2,1
CP062126.1,2,1
CP058358.1,2,1
CP043205.1,2,1
CP017438.1,2,1
FR878060.1,2,1
CP033196.1,2,1
CP029960.1,1,1
CP071279.1,2,1
CP000245.1,3,1
CP053448.1,3,1
CP087110.1,2,1
CP057854.1,2,1
CP048935.1,2,1
CP038355.1,2,1
LR134381.1,3,1
CP060491.1,1,1
CP046478.1,1,1
CP021347.1,1,1
CP089331.1,1,1
CP008744.1,2,1
CP021740.1,1,1
CP020345.1,3,1
CP057878.1,3,1
CP033929.1,1,1
CP068012.1,1,1
CP068796.1,2,1
CP007320.2,2,1
CM002063.1,2,1
CP002689.1,1,1
CP029702.1,4,1
CP024740.1,2,1
CP013652.1,1,1
CP019777.1,2,1
CP002449.1,2,1
CP090009.1,1,1
CP013710.1,1,1
CP019413.1,2,1
CP053915.1,2,1
CP006245.1,2,1
CP082668.1,3,1
LR594660.1,1,1
CP028318.1,2,1
CP030217.1,2,1
CP040274.1,2,1
CP038305.1,2,1
LR962353.1,2,1
CP004036.1,1,1
CP030147.1,5,1
CP016755.1,2,1
AP012048.1,1,1
CP023815.1,3,1
CP016280.1,2,1
CP020473.1,3,1
CP007170.1,2,1
CP076230.1,2,1
CP013700.1,3,1
CP051802.1,2,1
CP051410.1,3,1
CP082587.1,2,1
CP041932.1,2,1
CP009426.1,1,1
CP030238.1,1,1
LR962792.1,2,1
CP082411.1,2,1
LR890356.1,2,1
CP057141.1,2,1
CP062780.1,2,1
CP043730.1,1,1
CP002558.1,2,1
CP029872.1,1,1
CP017098.1,1,1
AP012331.1,2,1
LR962684.1,2,1
CP036190.1,3,1
CP055181.1,3,1
CP048104.1,5,1
CP013663.1,2,1
CP025454.1,2,1
CP012396.1,2,1
CP019557.1,3,1
CP021517.1,1,1
CP038386.1,1,1
CP071944.1,2,1
CP082475.1,2,1
CP059962.1,3,1
CP028729.1,2,1
AP023292.1,3,1
CP001843.1,1,1
LR883965.1,2,1
CP072042.1,2,1
CP001940.1,2,1
CP000468.1,2,1
CP070304.1,1,1
CP079112.1,7,1
CP035301.1,3,1
CP081833.1,1,1
CP030175.1,2,1
CP017512.1,1,1
CP022658.1,2,1
CP007175.1,2,1
CP012331.1,1,1
CP045952.1,3,1
CP054938.1,5,1
CP056951.1,2,1
CP010450.1,1,1
CP065432.1,2,1
CP002901.1,2,1
LS483479.1,2,1
CP075113.1,2,1
CP081762.1,3,1
CP045670.1,1,1
CP060979.1,2,1
CP043027.1,2,1
CP000268.1,1,1
CM002051.1,2,1
CP007669.1,1,1
CP055276.1,2,1
CP007272.2,2,1
LS483366.1,1,1
CP038402.1,2,1
CP026011.1,2,1
CP046378.1,2,1
CP023691.1,9,1
CP001962.1,3,1
CP000963.1,3,1
CP014021.1,1,1
CP090840.1,13,1
LT618788.1,1,1
CP069485.1,2,1
CP009261.1,1,1
CP021838.1,4,1
CP063303.2,3,1
CP007561.1,1,1
CP071462.1,5,1
CP055015.1,2,1
CP020752.1,2,1
CP030144.1,4,1
LR962074.1,2,1
CP040576.1,1,1
CP017550.1,1,1
CP016270.1,1,1
LN879430.1,1,1
CP059326.1,1,1
CP093402.1,2,1
CP085056.1,2,1
CP055066.1,1,1
AP018664.1,1,1
CP060061.1,3,1
CP088046.1,2,1
LR134313.1,1,1
CP012211.1,1,1
CP066774.1,2,1
CP016044.2,2,1
CP065522.1,1,1
CP026569.1,2,1
LS483295.1,1,1
CP057483.1,1,1
CP041302.1,2,1
CP078110.1,2,1
CP011664.1,2,1
CP009034.1,3,1
CP060708.1,2,1
CP033257.2,3,1
CP091824.1,1,1
CP040612.1,1,1
CP046171.1,3,1
CP013489.1,1,1
CP057665.1,2,1
CP029567.1,3,1
LR134390.1,3,1
CP051628.1,3,1
CP072041.1,2,1
CP026346.1,2,1
CP033605.1,1,1
CP007419.2,2,1
CP029477.1,1,1
CP000471.1,1,1
CP017496.1,1,1
CP042002.1,1,1
CP051546.1,2,1
CP041830.1,1,1
CP085588.1,2,1
CP007583.1,1,1
CP007544.1,1,1
CP067413.1,1,1
CP076727.1,2,1
CP078104.1,1,1
CP058849.1,2,1
CP022354.1,2,1
CP092652.1,2,1
CP002496.1,3,1
CP034073.1,4,1
CP065376.1,1,1
CP053451.1,1,1
CP014352.1,2,1
CP074314.1,2,1
CP058618.1,2,1
CP051692.1,2,1
CP029065.1,1,1
CP022672.1,1,1
CP064917.1,3,1
CP025598.1,2,1
CP001997.1,1,1
CP091162.1,2,1
CP030093.1,1,1
CP043304.1,1,1
AE013598.1,1,1
AP018933.1,3,1
CP027426.1,3,1
CP020449.2,1,1
CP025559.1,2,1
CP025089.1,1,1
CP089067.1,2,1
CP057849.1,2,1
CP056148.1,3,1
CP071098.1,2,1
